query,platform,Unnamed: 2,label
"Surat Famous Time Pass Mayo Pav In Just 50/-😻 | Indian Street Food #shortsIndori Foodist15 Jan 2026, 20:10:32 GMT+05:30",YouTube,,1
"Café dalgona doble chocolate ☕️🍫 #cafe #recipe #coffeetime #coffeelover #chocolate #coffeeThe kenia home15 Jan 2026, 20:10:31 GMT+05:30",YouTube,,2
"🫂అన్న చెల్లి బాండింగ్🥰￼ #viral #love #trending #ytshorts #bounding #tomandjerry #anjiloki #shortsU Turns Creations15 Jan 2026, 20:10:29 GMT+05:30",YouTube,,1
"Mangosteen⚡️100% chocolate⚡️Ice cream roll❄️#viralshorts #fyp #trending #shortsvideo #wow #astrologyMr Roll Maker15 Jan 2026, 20:10:28 GMT+05:30",YouTube,,1
"🥺పాపం బర్తడే రోజు తిట్లు తిన్నది లోకి అంజి వల్ల😁#viral #funny #family #comedy #brother #birthdayYashu Sony Official15 Jan 2026, 20:10:26 GMT+05:30",YouTube,,1
"Making of Athreyapuram putharekuluCooking World15 Jan 2026, 20:10:23 GMT+05:30",YouTube,,1
"Viral Chocolate Suji Cake ❤️❤️ #shorts #shortsfeed @Yummy_therapyYummy_therapy15 Jan 2026, 20:10:20 GMT+05:30",YouTube,,1
"Simply And Easy Pesarattu 😋🤞#food #tiffinrecipe #cooking #venkyanjuvlogsVenkyanju vlogs15 Jan 2026, 20:10:19 GMT+05:30",YouTube,,2
"Gelato Cone 😍 #icecreamlover #gelatoFooodiebyheart15 Jan 2026, 20:10:07 GMT+05:30",YouTube,,1
"Chocolate Gelato Ice Cream 😍 || #icecream #shorts #viralvideosThe Foodie Quila15 Jan 2026, 20:10:03 GMT+05:30",YouTube,,1
"Latest Back Hand Unique Mehndi Design || #mehndi #mehandi #hennadesign #bridalmehndi #creativehennaDeendayal Mehandi arts15 Jan 2026, 19:56:14 GMT+05:30",YouTube,,1
"🫂మా అమ్మమ్మ వాళ్ల ఇంటికి వెలము🥰 #shortvideo #viral #trending #youtubeshorts #family #loveU Turns Creations15 Jan 2026, 19:56:09 GMT+05:30",YouTube,,1
"🗣️మేము మా అమ్మమ్మ vala ఇంటికి వెళ్లిన minivlog-2✨🙌🏻#shorts #viralvideo #shortvideo #youtubeshortsShai Shravani15 Jan 2026, 19:56:07 GMT+05:30",YouTube,,0
"హరి దాసు తో సుమ కామెడీ చూడండి | Suma Kanakala Funny On Hari Dasu | Bhogi | Aruna MediaAruna Media15 Jan 2026, 19:55:41 GMT+05:30",YouTube,,1
"Nakunadhantha Neeve Prabhuva Telugu Christian Song Worship Conference | DO SUBSCRIBE | #shortsChrist Melody Songs15 Jan 2026, 19:55:38 GMT+05:30",YouTube,,1
"For Halfsaree details: 8978110428 / 7013933423 #shorts #bajjuchinnyBajjuChinny15 Jan 2026, 19:55:36 GMT+05:30",YouTube,,0
"కోనసీమ అరిటాకు భోజనం 🍽️❤️‍🔥#food #family #sankranthi #shorts #konaseema #amalapuram #andhrapradeshKonaseema Videos15 Jan 2026, 19:55:32 GMT+05:30",YouTube,,1
"Nee Yedalo Naaku Choote Vaddhu ❤️‍🩹 | Awara | Telugu WhatsApp Status 🎧Dark Beats15 Jan 2026, 19:55:31 GMT+05:30",YouTube,,1
"easy braid for kurti #shorts #hairstyle #braid #hair #twisted #viralvideo #viral #hack #easy #hairTwiny _sista privy15 Jan 2026, 19:55:25 GMT+05:30",YouTube,,0
"This cutie made my day 😍 | #shorts #trending #viral #cutebaby #cutegirl  #sarcasticsadhanaSarcastic Sadhana 15 Jan 2026, 19:55:23 GMT+05:30",YouTube,,1
"Bye 👋Nathalia Processus 15 Jan 2026, 19:55:23 GMT+05:30",YouTube,,1
"Cinema Choopistha Mama💗Dance💃 #ytshorts #sahrudafruity #sahruda #dance #cinemachoopisthamama #foodSahrudafruity15 Jan 2026, 19:55:22 GMT+05:30",YouTube,,1
"practice vs execution 📈 💃🏻| insta id: riya  svTrichy 360 Media15 Jan 2026, 19:55:19 GMT+05:30",YouTube,,1
"🙌🏻అక్క చెల్లెల లొల్లి 🤣✨#shorts #viral #shortvideo #trending #comedy #funny #youtubeshortsShai Shravani15 Jan 2026, 19:55:15 GMT+05:30",YouTube,,0
"chaiyya chaiyya song || Girl And Boys Dance || WhatsApp (Lyrics) Status || #viral #danceAryan Beats 15 Jan 2026, 19:55:07 GMT+05:30",YouTube,,0
"Wait For Transition Best Selling Full stitched lehenga Price 1499/- To Order Whatsapp 9550317997 CODJANU CLOTHING INDIA15 Jan 2026, 19:55:06 GMT+05:30",YouTube,,0
"Dance 💃Vedakshi Rajput (chittithalli)15 Jan 2026, 19:54:58 GMT+05:30",YouTube,,1
"Yashu 🥹 Acting ఎలా చేసిండో చెప్పండి. ..? #viral #acting #family #newsong #shortvideoU Turns Creations15 Jan 2026, 19:54:47 GMT+05:30",YouTube,,1
"Amma పెళ్లిచీర 🥹😍 #minivlog #collegehaul #indianattire #vlog #saree #indianclothes #fashionstylesDiana ammu15 Jan 2026, 19:54:46 GMT+05:30",YouTube,,1
"15 January 2026BIHARI_PHYSIO15 Jan 2026, 19:54:42 GMT+05:30",YouTube,,1
"O Rangrez | Bollywood Song | Bollywood Dance | Semi Classical | Trending | Shadow DanceDance with Mansi15 Jan 2026, 19:54:26 GMT+05:30",YouTube,,1
"Follow/ DM us on Instagram for enquiries/orders  Instagram I’d: _chic.pride_CHICPRIDE15 Jan 2026, 19:54:25 GMT+05:30",YouTube,,1
"Loki funny 😹 #viral #comedy #trending #funny #food #shortvideos #familyLoki Anji Entertainment15 Jan 2026, 19:54:22 GMT+05:30",YouTube,,0
"Trending folk song🥰#sirirathod #trending #sisters #folksongSiri rathod15 Jan 2026, 19:54:19 GMT+05:30",YouTube,,1
"Strength of India is 600million Youth 💯CELEBRITY TALKS ZONE15 Jan 2026, 19:54:14 GMT+05:30",YouTube,,1
"మీకోసమే నా dance🤍 #ytshorts #sahrudafruity #sahruda #dance  #chinnammachilakamma #himaSahrudafruity15 Jan 2026, 19:53:54 GMT+05:30",YouTube,,1
"Happy Sankranthi | Sankranthi muggu | 2026 | Pongal design |Vijaya's World🌍🍀15 Jan 2026, 19:53:53 GMT+05:30",YouTube,,1
"Team😍 Members Funny Video🤣 #team #yashusony #shorts #viralvideo #familyU Turns Creations15 Jan 2026, 19:53:31 GMT+05:30",YouTube,,1
"లోకి తో డ్యాన్స్ 💃🧨# super viral dancer #loki dance #viral short videoYashu Sony Official15 Jan 2026, 19:53:23 GMT+05:30",YouTube,,1
"@Durga bose 5786 is Live hai friends good evening welcome to my live@Durga bose 578615 Jan 2026, 19:52:38 GMT+05:30",YouTube,,0
"We all have this type of sister 😂🥰 #chaithrataraChaithraTaraReddy15 Jan 2026, 19:52:36 GMT+05:30",YouTube,,0
"Happy sankrati✨🌾🪁🌽|#makarsankranti #sankrati #shorts #youtube #festival #kiteViha Dikonda15 Jan 2026, 19:52:33 GMT+05:30",YouTube,,1
"₹1399 Only 😍 Ready-to-Wear Embroidery Saree with Jacket | Trending Look 🔥#trending #youtubeshortsS.H.fashionstore15 Jan 2026, 19:52:30 GMT+05:30",YouTube,,1
"asking permission for college tour @jigyasadave3997Davejiaa15 Jan 2026, 19:52:22 GMT+05:30",YouTube,,1
"Kaatuka Kanule Song Telugu Lyrics | Aakaasam Nee Haddhu Ra | Suriya Love SongLOKESH LYRICS 15 Jan 2026, 19:52:19 GMT+05:30",YouTube,,1
"Wait for the end #riswanfreestyle #shortvideo #football #shorts #short #viralvideoRiswan Freestyle official 15 Jan 2026, 19:52:17 GMT+05:30",YouTube,,0
"School అంటేనే భయం… #minivlog #teluguvibes #shortvideo #vlog #goodvibes #ubtanpowdersaiprasanna jatoth15 Jan 2026, 19:52:15 GMT+05:30",YouTube,,0
"govindha ❤️‍🩹🫶#ttd #tirumala #hindugod #ytshorts #trendingshorts #viralshort #solo #venkateswaraFACTS OF KALIYUGH15 Jan 2026, 19:52:08 GMT+05:30",YouTube,,1
"For Halfsaree details : 8978110428 / 7013933423 #shorts #bajjuchinnyBajjuChinny15 Jan 2026, 19:51:56 GMT+05:30",YouTube,,0
"Muvvala navvakala song lyrics#pournami#movie#prabhas#thrisha#charmi#dspsong#pournamimovieS K Lyrics15 Jan 2026, 19:51:53 GMT+05:30",YouTube,,1
"It’s Mhy day 🫶💕#bakthi #pooja  #viral #minivlog #family #trendingU Turns Creations15 Jan 2026, 19:51:51 GMT+05:30",YouTube,,1
"సంక్రాంతి శుభాకాంక్షలు 🪁🪁#naturemusic #love #shortsFun with siddiq & shots & vlogs🌺🌹15 Jan 2026, 19:51:49 GMT+05:30",YouTube,,1
"Late Night Kitchen Vibes 🥹 | Cooking & Singing Together | Couple reelsSriThvi15 Jan 2026, 19:51:44 GMT+05:30",YouTube,,1
"When dad is back home from shoot❤️ #stellaraj777 #yadammaraju #trending #love #viral #daughterStellaRaj 77715 Jan 2026, 19:51:30 GMT+05:30",YouTube,,1
"💃🏻Shai akki dance 💥💃🏻#shorts #dance #trending #viralvideo #shortvideo #youtubeshorts #sisterShai Shravani15 Jan 2026, 19:51:22 GMT+05:30",YouTube,,0
"Medaram Mahakumbhamela Jathara .Jan28th to 31st 2026. #sammakkasaralammajatara #medaramjatharashiva@ Tour vlogs 15 Jan 2026, 19:51:17 GMT+05:30",YouTube,,1
"chaiyya chaiyya song || Girl And Boys Dance || WhatsApp (Lyrics) Status || #dance #viralAryan Beats 15 Jan 2026, 19:50:56 GMT+05:30",YouTube,,0
"సంక్రాంతి series😍..ll For Halfsaree details : 8978110428 / 7013933423 #shorts #bajjuchinnyBajjuChinny15 Jan 2026, 19:50:54 GMT+05:30",YouTube,,0
"loki తో డ్యాన్స్ 💕💃 #viral # డ్యాన్స్  # ట్రెండింగ్ # viral #ytshortsLoki Anji Entertainment15 Jan 2026, 19:50:33 GMT+05:30",YouTube,,0
"𝐉𝐨𝐲 𝐄𝐠𝐠 & 𝐊𝐢𝐧𝐝𝐞𝐫 𝐉𝐨𝐲 𝐒𝐮𝐫𝐩𝐫𝐢𝐬𝐞 𝐓𝐨𝐲𝐬 🥚🍫 | 𝐋𝐢𝐯𝐞 𝐎𝐩𝐞𝐧𝐢𝐧𝐠 𝐅𝐮𝐧!𝐒𝐢𝐬𝐭𝐨 𝐀𝐒𝐌𝐑15 Jan 2026, 19:50:32 GMT+05:30",YouTube,,1
"Loki🥰 Birthday decoration 💝 #viral #shorts #decoration #family #ytshorts #brothersisterYashu Sony Official15 Jan 2026, 19:50:30 GMT+05:30",YouTube,,1
"This song❤️|Telugu Love song,trending songs telugu #trending #song #telugusongs #shorts #trendTharun lyrics 241015 Jan 2026, 19:50:26 GMT+05:30",YouTube,,1
"🥳Happy bhogi 🙌🏻🔥#shorts #viralvideo #shortvideo #trending #youtubeshorts #dance #festivalShai Shravani15 Jan 2026, 19:50:24 GMT+05:30",YouTube,,0
"chaiyya chaiyya song || Girl And Boys Dance || WhatsApp (Lyrics) Status || #viral #danceAryan Beats 15 Jan 2026, 19:50:23 GMT+05:30",YouTube,,0
"Temple Date ♥️#love #trending #viral #shorts #reels #couple s#anjithkavya #templedate #youtubeshortsAnjith kavya official15 Jan 2026, 19:50:22 GMT+05:30",YouTube,,1
"Monday mornings 🧿🙏🏻                             om Namah shivaaya 🙏🏻Mahishivan15 Jan 2026, 19:50:13 GMT+05:30",YouTube,,1
"🔥Best Selling Lehenga Full stitched Price 1299/_ To Order Whatsapp 9550317997 #shorts COD-YESJANU CLOTHING INDIA15 Jan 2026, 19:49:57 GMT+05:30",YouTube,,1
"💃🏻లోకి dance 😊#video #shortsfeed #shorts #viralvideo #youtube #dance #trending #teluguLoki Anji Entertainment15 Jan 2026, 19:49:54 GMT+05:30",YouTube,,0
"ᵀᵃᵖᵖⁱⁿᶜʰᵘᵏᵘⁿᵗᵘⁿⁿᵃᵗᵗᵘ ᵉⁿⁿᵃˡⁱⁿᵏᵃ ᵏᵃᵃˡᵃᵐ ᵍᵃᵈᵃᵖᵃˡᵉ       ᴾʳᵉᵐᵃ ᴷᵃᵛᵃˡⁱ ᵐᵒᵛⁱᵉ 🎥 ᴴᵉʳᵒ ˢᵃⁱᵏᵘᵐᵃʳsrikanth dancer poorboy😔15 Jan 2026, 19:49:51 GMT+05:30",YouTube,,1
"designer# rangoli ☠️☠️Janakistitch&spice 15 Jan 2026, 19:49:50 GMT+05:30",YouTube,,1
"shanivaar raati song || Girl And Boys Dance || WhatsApp (Lyrics) Status ||#viral #danceAryan Beats 15 Jan 2026, 19:49:46 GMT+05:30",YouTube,,1
"singari chinnadana #folksong #anirudh #varisu #tamilsong #music #dance #puspam #pritamsongs  #loveAshleshaReddy15 Jan 2026, 19:49:39 GMT+05:30",YouTube,,1
"3 January 2026U Narendra 122315 Jan 2026, 19:49:38 GMT+05:30",YouTube,,1
"Sankranti శుభాకాంక్షలు 🤩😍 #minivlog #vlog #sankranthi #minivlog #andhrapradesh #indianattireDiana ammu15 Jan 2026, 19:49:11 GMT+05:30",YouTube,,1
"Dance with my sister ❤️🤩#sirirathod #sisters #dance #trendingSiri rathod15 Jan 2026, 19:48:47 GMT+05:30",YouTube,,1
"saree pose part -130 #posingtime #saree #sareeimages #sareephotos #aesthetic #posingideas #sareeposeShashu_vlogster15 Jan 2026, 19:48:42 GMT+05:30",YouTube,,1
"singarichinnadana #folksong #anirudh #varisu #tamilsong #music #love #dancemusic #dance #pritamsongsAshleshaReddy15 Jan 2026, 19:48:34 GMT+05:30",YouTube,,1
"అమ్మ నా కొడకా 😂 పార్ట్ - 08, నా బంగారు తండ్రి నన్ను ఎంత అర్థం చేసుకుంటాడోDeepikanaresh Vlogs15 Jan 2026, 19:48:32 GMT+05:30",YouTube,,1
"ma new year muggu start Aipoindi...#womenpower #rangoliNainu_with_mom15 Jan 2026, 19:48:28 GMT+05:30",YouTube,,0
"హలో everyone 🥰💞happy సంక్రాంతి well come to my లైవ్ 🥰💞🥰Ammu kitchen world15 Jan 2026, 19:48:27 GMT+05:30",YouTube,,1
"Sagamai_cheri_sagamai_🤗🌍😍💗_#whatsappstatus _#telugusongs _#telugusongslyrics_#love_#lovesong_#kisschaithu_edits15 Jan 2026, 19:48:25 GMT+05:30",YouTube,,0
"Believe in yourself💀🇮🇳#support #channel #viral #athletics #power #olympicsport #motivationRajeshkumar1715 Jan 2026, 19:48:22 GMT+05:30",YouTube,,1
"Dhurandar || Girls Dance || WhatsApp (Lyrics) Dance Status || #shortsLOFI LYRICS 15 Jan 2026, 19:48:20 GMT+05:30",YouTube,,1
"This songg ❤️🥰✨Lyrics by anvesh15 Jan 2026, 19:48:19 GMT+05:30",YouTube,,1
"Karma Said..🤍🦚 #devotional #sanatandharma #spiritual #lordkrishna #lordvishnu #lordshiva #shorts #ytBhaktiVibes-A15 Jan 2026, 19:48:18 GMT+05:30",YouTube,,0
"🥳సంక్రాంతికి షాపింగ్ కి వెళ్తున్నాం🥰 #shortvideo #trending #viral #minivlog #shortvideo #shortsU Turns Family15 Jan 2026, 19:48:15 GMT+05:30",YouTube,,1
"Wait for end 🙌🏻😂 | subscribe cheskondi guyssss 🤌🏻😘 | #rasoolprince #teamrts #funnyvideosRasool Prince15 Jan 2026, 19:48:12 GMT+05:30",YouTube,,0
"https://www.youtube.com/watch?v=56uUAEdFn1c15 Jan 2026, 19:48:11 GMT+05:30",YouTube,,1
"Ringa Ringa🤍💜 | Deva Nanda, Mekha #trending #dance #singari #teleguDeva Nanda J Pillai15 Jan 2026, 19:48:09 GMT+05:30",YouTube,,0
"chaiyya chaiyya song || Girl And Boys Dance || WhatsApp (Lyrics) Status || #viral #danceAryan Beats 15 Jan 2026, 19:47:41 GMT+05:30",YouTube,,0
"Happy family 💝#trending #family #funny #￼Group dance #viral #shortvideoU Turns Creations15 Jan 2026, 19:47:36 GMT+05:30",YouTube,,1
"Whatsapp 8675148033 to place ur ordersshewingsby bavani15 Jan 2026, 19:47:35 GMT+05:30",YouTube,,1
"Pov :- Again My Chammak Challo 😉🩵Sam Yt 15 Jan 2026, 19:47:33 GMT+05:30",YouTube,,0
"#maari #donudonudonu #tamil #trending #dance #thaaruzvlog #short #youtube #reels #trending #viralThaaruz vlog👩‍⚖️15 Jan 2026, 19:47:30 GMT+05:30",YouTube,,1
"Musire Mabbula - Seethamma Vakitlo Sirimalle Chettu• aesthetic • lyrics•WhatsApp status•Telugu songsSongs Telugu Lyrics 15 Jan 2026, 19:47:28 GMT+05:30",YouTube,,1
"special Chillakamas reel with my dear Haaariii happy hearts & beautiful memorie Happy Bhogi ❤️Vithika Sheru15 Jan 2026, 19:47:27 GMT+05:30",YouTube,,1
"Nee Adugula venta ne guruthai unta song lyrics status video 💫#telugulovesongsP.N.K.KARTHIK 715 Jan 2026, 19:47:21 GMT+05:30",YouTube,,0
"perfect look ✨ classic styles ✨ Elegant Drapes ✨#ytshortsElegant Drapes15 Jan 2026, 19:47:19 GMT+05:30",YouTube,,1
"Chulhe ka khana #cooking #liveMhari Pyari Dhani15 Jan 2026, 19:47:18 GMT+05:30",YouTube,,1
"Anirudh and Jonita Live Concert 🚀🔥.Maari South Song.#maari#south#dhanush#anirudh#jonita#live#concert𝙎𝙝𝙧𝙚𝙚 15 Jan 2026, 19:47:17 GMT+05:30",YouTube,,1
"Sollaamal kollaamal Nenjodu kadhal sera 😉💫#tamilsongstatus #watsappstatus #trendingshortsQueen Editz 15 Jan 2026, 19:47:15 GMT+05:30",YouTube,,1
"Click here for the link or Check community post #meesho #trendingShop On Budget15 Jan 2026, 19:47:13 GMT+05:30",YouTube,,1
"Samakka saralamma2026  #sammakkasarakka#samakka #medaramjathara#mulugudistrict #jathara#trending#fypTONY15 Jan 2026, 19:47:11 GMT+05:30",YouTube,,1
"Pranamlo Pranamga song 🥺 | Andhrudu|HM_Beats19815 Jan 2026, 19:47:06 GMT+05:30",YouTube,,1
"❤️🫶| #shorts | @EnergeticSistersEnergetic Sisters15 Jan 2026, 19:47:03 GMT+05:30",YouTube,,1
"Pose ideas with BFF or Sister you must try | #howto #poses #howtopose | @santoshi_megharaj #shortsSantoshi Megharaj15 Jan 2026, 19:46:58 GMT+05:30",YouTube,,1
"Chinni Gundelo Video Song | Andhra King Taluka Ram Pothineni |BhagyashriBorse |Mahesh BabuTharun lyrics 241015 Jan 2026, 19:46:56 GMT+05:30",YouTube,,1
"సంక్రాంతి series😍..ll For Halfsaree details : 8978110428 / 7013933423 #shorts #bajjuchinnyBajjuChinny15 Jan 2026, 19:46:46 GMT+05:30",YouTube,,0
"https://www.youtube.com/watch?v=V8Vfoa8jS4s15 Jan 2026, 19:46:38 GMT+05:30",YouTube,,1
"Beautiful Rangoli Designs for Festivals | Easy & Colorful Rangoli #ytshortsSridevi rangoli 15 Jan 2026, 19:46:35 GMT+05:30",YouTube,,1
"Wait For Transition 😍 Pongal Special Tissue Fabric Lehenga Price 1499/- To Order Whatsapp 9550317997JANU CLOTHING INDIA15 Jan 2026, 19:46:28 GMT+05:30",YouTube,,0
"We are obsessed with this song🙈 #singari #dance #trending | Deva Nanda, MekhaDeva Nanda J Pillai15 Jan 2026, 19:46:10 GMT+05:30",YouTube,,0
"Late to the trend 💜🤌💕 @swanky_girl_nikki_official #youtube #love #minivlog #shortvideo #viralSwanky girl nikki official15 Jan 2026, 19:46:08 GMT+05:30",YouTube,,1
"Don’u Don’u..💜 #youtubeshorts #dance #trending #shorts #viral #shortvideo #viralvideo #love #songHarshada Shraddha 15 Jan 2026, 19:46:06 GMT+05:30",YouTube,,1
"లోకి రీల్ 💃🏻#viral #trending #minivlog #dance #Yy shortsLoki Anji Entertainment15 Jan 2026, 19:46:05 GMT+05:30",YouTube,,0
"Kalam kalipindhi 😘 #love #lovemusic #lifeisbutadream #lovesong #song #romanticmusic #songlove #ma_edits_8915 Jan 2026, 19:45:59 GMT+05:30",YouTube,,1
"My Talking TomKingta15 Jan 2026, 19:45:58 GMT+05:30",YouTube,,1
"#donudonu | #dancereel | #shortvideo | KDS-Krazy Dance Videos | Saikrishna_DanceholicKDS-Krazy Dance Studios15 Jan 2026, 19:45:50 GMT+05:30",YouTube,,0
"PEDDI REDDY SONG #folk #nagadurga #song #shortsChethan Edits15 Jan 2026, 19:45:27 GMT+05:30",YouTube,,1
"Twin vibes🌚✨ #vizagtwinsofficial #priyapriyanka #viralshort #trendingonshorts #sankranthispecialvizagtwinsofficial15 Jan 2026, 19:45:22 GMT+05:30",YouTube,,1
"Bayilone Ballipalike 😍😍🔥🔥#trending #youtubeshorts #viral #ytshorts #trendingshorts #bayiloneAkhilkrishna15 Jan 2026, 19:45:18 GMT+05:30",YouTube,,1
"Choopultho | Radha (2017) Song 🎧 #Choopultho #RadhaSong #TeluguMusic #SlowfyTunesslowfy tunes15 Jan 2026, 19:45:16 GMT+05:30",YouTube,,1
"chubby child blood collection #youtube #cute #baby #nicu #pregnancy #shorts #shortvideo #shortsfeedJass Lab 101315 Jan 2026, 19:45:14 GMT+05:30",YouTube,,1
"Pongal Special South Tissu Silk Lehenga Price 1699/_ To Order Whatsapp 9550317997 #shortsJANU CLOTHING INDIA15 Jan 2026, 19:44:55 GMT+05:30",YouTube,,1
"పండుగ పనులు start అయ్యాయి🤦🏻‍♀️rishiram 321 Vlogs15 Jan 2026, 19:44:53 GMT+05:30",YouTube,,1
"Yeshnagulakattameeda | Trending Dance ❤️🔥 | Kds-Krazy Dance Studios | Saikrishna_DanceholicKDS-Krazy Dance Studios15 Jan 2026, 19:44:50 GMT+05:30",YouTube,,0
"hawa hawa song || Girl And Boys Dance || WhatsApp (Lyrics) Status || #viral #danceAryan Beats 15 Jan 2026, 19:44:04 GMT+05:30",YouTube,,1
"Peddi Reddy #folk #telugu #song #shorts #trendingChethan Edits15 Jan 2026, 19:44:03 GMT+05:30",YouTube,,1
"Sankranti in villages its different of vibe | #telugushorts #sankranthi #villagelifestyle #exploreLofi_lyrics 15 Jan 2026, 19:43:50 GMT+05:30",YouTube,,1
"For outfit details : 8978110428 / 7013933423 #shorts #bajjuchinnyBajjuChinny15 Jan 2026, 19:43:32 GMT+05:30",YouTube,,0
"🙌🏻✨Ma sister bdy celebrations ❤️🥳#shorts #viral #family #celebration #trending #youtubeshortsShai Shravani15 Jan 2026, 19:43:27 GMT+05:30",YouTube,,0
"Gira gira💃🕺 #telugusongs #entertainment #song #thilakdancechoreos #dance #arrahman #movie #musicEjas Faisal15 Jan 2026, 19:43:15 GMT+05:30",YouTube,,0
"He: Nenu ante neku entha estam?❣️|Telugu Love song,trending songs telugu #trending #song #shortsTharun lyrics 241015 Jan 2026, 19:43:00 GMT+05:30",YouTube,,1
"Folk trending 💞💥 #subscribe #dance #comment #sharea #vamshiVamshi xolo15 Jan 2026, 19:42:55 GMT+05:30",YouTube,,1
"just married webseries #shorts #iamchinnaribeats #love #movie #viral #justmarried #webseries #coupleiamchinnaribeats15 Jan 2026, 19:42:53 GMT+05:30",YouTube,,1
